mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
TESS,1517.01,FALSE POSITIVE,2.25505,,,,,TESS
TESS,1519.01,FALSE POSITIVE,1.0960111,9.05714,6083.0,1.58,,TESS
TESS,152.01,FALSE POSITIVE,7.00776,8.1288,6347.0,1.22,,TESS
TESS,1520.01,FALSE POSITIVE,6.1461734,6.96236,6153.0,1.5,,TESS
TESS,1521.01,FALSE POSITIVE,4.1812866,15.448,6146.0,2.31,,TESS
TESS,1522.01,FALSE POSITIVE,2.9798592,4.92227,9024.0,1.89,,TESS
TESS,1523.01,FALSE POSITIVE,6.72694,5.19273,6745.0,1.53,,TESS
TESS,1524.01,FALSE POSITIVE,10.9554897,22.7316,8522.0,6.79,,TESS
TESS,1525.01,FALSE POSITIVE,0.6171788,7.26341,9603.0,3.14,,TESS
TESS,1526.01,FALSE POSITIVE,1.5309799,6.01061,6298.0,2.38,,TESS
TESS,1529.01,FALSE POSITIVE,0.8229,,8078.0,,,TESS
TESS,1530.01,FALSE POSITIVE,0.50261,6.28067,6941.0,1.67,,TESS
TESS,1534.01,FALSE POSITIVE,1.41853,3.93221,6329.0,1.68,,TESS
TESS,1535.01,FALSE POSITIVE,6.5344463,15.3823,7715.3,2.67,,TESS
TESS,1536.01,FALSE POSITIVE,2.013653,9.0269074,10310.0,2.67713,,TESS
TESS,1539.01,FALSE POSITIVE,2.590266,9.54526,5855.0,3.22,,TESS
TESS,154.01,FALSE POSITIVE,6.74657,16.2785,5910.7,2.57,,TESS
TESS,1540.01,FALSE POSITIVE,5.2273176,,3593.0,,,TESS
TESS,1541.01,FALSE POSITIVE,3.7983639,13.7263,9500.0,2.36,,TESS
TESS,1543.01,FALSE POSITIVE,5.13664,7.04152,9238.0,2.32,,TESS
TESS,1545.01,FALSE POSITIVE,1.5166573,7.73846,6905.3,2.0,,TESS
TESS,1547.01,FALSE POSITIVE,0.71933,3.45648,5758.0,1.44,,TESS
TESS,1549.01,FALSE POSITIVE,2.5798051,25.2815,6116.5,1.49,,TESS
TESS,1550.01,FALSE POSITIVE,1.6256942,32.1007,6628.0,3.96,,TESS
TESS,1552.01,FALSE POSITIVE,7.57193,10.2119,9146.0,4.72,,TESS
TESS,1555.01,FALSE POSITIVE,2.09989,10.1564,6025.3,1.04,,TESS
TESS,1556.01,FALSE POSITIVE,1.44127,9.20279,8009.0,1.65,,TESS
TESS,1557.01,FALSE POSITIVE,1.08697,4.98445,5751.0,1.69,,TESS
TESS,1558.01,FALSE POSITIVE,0.68601,,,,,TESS
TESS,156.01,FALSE POSITIVE,14.152,10.6751,5823.9,1.28,,TESS
TESS,1561.01,FALSE POSITIVE,2.27456,13.266,6777.0,3.35,,TESS
TESS,1562.01,FALSE POSITIVE,0.98999,3.95137,6208.0,1.84,,TESS
TESS,1566.01,FALSE POSITIVE,3.01106,7.20703,6516.0,1.63,,TESS
TESS,1567.01,FALSE POSITIVE,,21.0557,4503.5,0.86,,TESS
TESS,1568.01,FALSE POSITIVE,1.35932,10.3751,5421.0,0.94,,TESS
TESS,1569.01,FALSE POSITIVE,1.71614,14.1349,5511.5,4.92,,TESS
TESS,1570.01,FALSE POSITIVE,1.74626,5.62786,8348.0,1.8,,TESS
TESS,1571.01,FALSE POSITIVE,1.2427,6.05271,5624.8,2.14,,TESS
TESS,1572.01,FALSE POSITIVE,8.66698,27.4804,6322.2,2.52,,TESS
TESS,1574.01,FALSE POSITIVE,,11.3282,5791.0,1.21,,TESS
TESS,1575.01,FALSE POSITIVE,2.4611008,12.3334,5429.5,1.63,,TESS
TESS,1576.01,FALSE POSITIVE,0.783879,9.6813253,4975.0,5.3874698,,TESS
TESS,1577.01,FALSE POSITIVE,0.99837,5.29489,6082.0,1.13,,TESS
TESS,1578.01,FALSE POSITIVE,1.97741,17.5768,6742.0,2.11,,TESS
TESS,1579.01,FALSE POSITIVE,9.07768,,8393.7,,,TESS
TESS,158.01,FALSE POSITIVE,2.51266,13.3617,5988.0,2.3,,TESS
TESS,1581.01,FALSE POSITIVE,,18.6201,5865.0,0.97,,TESS
TESS,1582.01,FALSE POSITIVE,1.8932775,21.043,6904.3,2.04,,TESS
TESS,1583.01,FALSE POSITIVE,3.77188,10.0329,10097.0,4.62,,TESS
TESS,1584.01,FALSE POSITIVE,0.88654,24.9348,6919.0,4.27,,TESS
TESS,1585.01,FALSE POSITIVE,1.83641,10.6176,9542.0,5.03,,TESS
TESS,1587.01,FALSE POSITIVE,12.5343031,8.71775,7275.0,2.51,,TESS
TESS,1589.01,FALSE POSITIVE,35.4028219,21.7639,7455.0,1.78,,TESS
TESS,1590.01,FALSE POSITIVE,3.10315,,9050.3,,,TESS
TESS,1591.01,FALSE POSITIVE,,10.4319,7519.0,1.7,,TESS
TESS,1592.01,FALSE POSITIVE,5.6318074,4.8217692,5669.9,1.38826,,TESS
TESS,1593.01,FALSE POSITIVE,2.06313,11.9118,6716.5,4.77,,TESS
TESS,1594.01,FALSE POSITIVE,1.51233,11.1245,9447.0,4.35,,TESS
TESS,1595.01,FALSE POSITIVE,1.7498117,8.13315,6222.3,1.53,,TESS
TESS,1596.01,FALSE POSITIVE,1.9734615,16.6678,7962.9,3.62,,TESS
TESS,1597.01,FALSE POSITIVE,0.73772,4.68288,6001.0,1.49,,TESS
TESS,160.01,FALSE POSITIVE,4.608,7.99698,5935.0,1.28,,TESS
TESS,1600.01,FALSE POSITIVE,0.361112,6.69136,6056.9,1.95,,TESS
TESS,1604.01,FALSE POSITIVE,3.46608,20.8363,7249.8,3.02,,TESS
TESS,1607.01,FALSE POSITIVE,1.0357235,15.828,4963.0,7.83,,TESS
TESS,1608.01,FALSE POSITIVE,2.4727425,23.6289,6057.7,2.13,,TESS
TESS,1613.01,FALSE POSITIVE,5.2469991,5.46087,6651.0,1.44,,TESS
TESS,1614.01,FALSE POSITIVE,0.7438074,9.77911,5182.0,4.04,,TESS
TESS,1615.01,FALSE POSITIVE,3.9401791,25.3897,7170.0,1.51,,TESS
TESS,1617.01,FALSE POSITIVE,1.4013505,3.7143,5521.0,0.94,,TESS
TESS,1618.01,FALSE POSITIVE,2.1679,5.32848,10596.0,2.0,,TESS
TESS,1619.01,FALSE POSITIVE,2.3866952,9.72386,5017.0,4.73,,TESS
TESS,1622.01,FALSE POSITIVE,1.7126115,2.01928,5932.2,1.0,,TESS
TESS,1623.01,FALSE POSITIVE,0.7522775,6.75509,7325.2,1.77,,TESS
TESS,1624.01,FALSE POSITIVE,5.8089284,3.79308,6406.0,1.27,,TESS
TESS,1625.01,FALSE POSITIVE,1.49446,4.21366,6587.0,1.43,,TESS
TESS,1632.01,FALSE POSITIVE,8.2491871,8.0476984,2990.0,0.165066,,TESS
TESS,1635.01,FALSE POSITIVE,34.9270483,18.8285063,3496.0,0.389199,,TESS
TESS,1636.01,FALSE POSITIVE,1.7729239,14.9468862,4769.0,0.687841,,TESS
TESS,1637.01,FALSE POSITIVE,4.076684,17.5223182,6531.44,1.64302,,TESS
TESS,1639.01,FALSE POSITIVE,0.901465,3.4348127,3896.0,0.611023,,TESS
TESS,164.01,FALSE POSITIVE,7.31898,8.79673,5926.0,1.3,,TESS
TESS,1644.01,FALSE POSITIVE,1.8497201,11.2477,6019.0,1.24,,TESS
TESS,1645.01,FALSE POSITIVE,2.1721416,18.0850347,6198.0,1.30937,,TESS
TESS,1647.01,FALSE POSITIVE,6.9744232,37.9891,5821.7,1.86,,TESS
TESS,1649.01,FALSE POSITIVE,3.4557863,16.0772,8170.0,1.78,,TESS
TESS,165.01,FALSE POSITIVE,7.757643,12.7936991,6038.0,1.91151,,TESS
TESS,1650.01,FALSE POSITIVE,9.1505,11.1497,7719.0,3.02,,TESS
TESS,1652.01,FALSE POSITIVE,0.6664948,3.217,5329.0,1.99,,TESS
TESS,1657.01,FALSE POSITIVE,5.6309047,7.00844,5304.0,0.79,,TESS
TESS,1658.01,FALSE POSITIVE,0.6803433,8.1888041,7325.5,2.97877,,TESS
TESS,1660.01,FALSE POSITIVE,1.3561596,4.12493,6375.0,1.86,,TESS
TESS,1661.01,FALSE POSITIVE,2.0492064,,,,,TESS
TESS,1662.01,FALSE POSITIVE,2.6093167,11.4272,7235.0,1.78,,TESS
